respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
47064,0.5,0.10796558,0.12378702
47065,0.5,0.439011,0.1596886
47066,0.5,0.5525153,0.7880304
47067,0.5,0.08471026,0.06569185
47068,0.5,0.8911387,0.5781821
47069,0.5,0.28836328,0.32526422
47070,0.5,0.5385354,0.034676615
47071,0.5,0.91787547,0.82414114
47072,0.5,0.1498223,0.04690501
47073,0.5,0.39552757,0.42192063
47074,0.5,0.90313923,0.8722334
47075,0.5,0.65403223,0.6107182
47076,0.5,0.19098939,0.14043786
47077,0.5,0.17518727,0.18774323
47078,0.5,0.14082213,0.4127162
47079,0.5,0.04329066,0.030953629
47080,0.5,0.63377637,0.03572061
47081,0.5,0.030574637,0.0067329598
47082,0.5,0.86453897,0.9249552
47083,0.5,0.20459074,0.08829929
47084,0.5,0.438203,0.21490267
47085,0.5,0.88226,0.77910715
47086,0.5,0.8123161,0.88266826
47087,0.5,0.58124214,0.014319953
47088,0.5,0.65362394,0.071501926
47089,0.5,0.5046291,0.20189096
47090,0.5,0.6315932,0.21433602
47091,0.5,0.11401987,0.052404165
47092,0.5,0.07090948,0.035685018
47093,0.5,0.62112033,0.06631888
47094,0.5,0.6152929,0.18794152
47095,0.5,0.9093162,0.28695258
47096,0.5,0.33799335,0.34904724
47097,0.5,0.102374375,0.044017367
47098,0.5,0.10490361,0.15346669
47099,0.5,0.19666861,0.089865796
47100,0.5,0.4378547,0.17565812
47101,0.5,0.86866367,0.02087693
47102,0.5,0.12197867,0.047005348
47103,0.5,0.14979321,0.20384577
47104,0.5,0.1790375,0.024668062
47105,0.5,0.0446544,0.031584546
47106,0.5,0.1444154,0.08151255
47107,0.5,0.4397077,0.33275712
47108,0.5,0.07924285,0.018269395
47109,0.5,0.17365088,0.061637677
47110,0.5,0.6883722,0.08144735
47111,0.5,0.76191217,0.031175641
47112,0.5,0.36346474,0.05775928
47113,0.5,0.7786287,0.5944299
47114,0.5,0.14906362,0.07073363
47115,0.5,0.64928955,0.030115962
47116,0.5,0.06883331,0.116881035
47117,0.5,0.8040041,0.12695266
47118,0.5,0.75285,0.053385086
47119,0.5,0.2290548,0.1253973
47120,0.5,0.11568728,0.025769176
47121,0.5,0.85244536,0.5008593
47122,0.5,0.81485915,0.04182287
47123,0.5,0.078878544,0.02968745
47124,0.5,0.46464738,0.06206814
47125,0.5,0.6523111,0.7958494
47126,0.5,0.10997976,0.09622727
47127,0.5,0.20855826,0.015110106
47128,0.5,0.97533065,0.5794099
47129,0.5,0.09721635,0.022224573
47130,0.5,0.11484929,0.05408923
47131,0.5,0.37861308,0.1063786
47132,0.5,0.93708587,0.17857535
47133,0.5,0.124473386,0.052124314
47134,0.5,0.7906218,0.07599478
47135,0.5,0.7434467,0.5997702
47136,0.5,0.68996304,0.10862936
47137,0.5,0.9648099,0.082757026
47138,0.5,0.76252365,0.74241143
47139,0.5,0.7682268,0.17223321
47140,0.5,0.17407799,0.09567648
47141,0.5,0.9218833,0.03638414
47142,0.5,0.76267654,0.3150565
47143,0.5,0.07112563,0.076504804
47144,0.5,0.06042199,0.0150495125
47145,0.5,0.21835867,0.06115754
47146,0.5,0.11066276,0.03460458
47147,0.5,0.2874248,0.04116739
47148,0.5,0.28555802,0.23898648
47149,0.5,0.7439411,0.50181407
47150,0.5,0.90644264,0.8900004
47151,0.5,0.88901323,0.679996
47152,0.5,0.2762937,0.16791819
47153,0.5,0.037862554,0.05448694
47154,0.5,0.054229233,0.1607289
47155,0.5,0.45386535,0.020591732
47156,0.5,0.7629159,0.35081804
47157,0.5,0.66267353,0.16889086
47158,0.5,0.1582039,0.23804455
47159,0.5,0.9158264,0.85296804
47160,0.5,0.18872792,0.046557974
47161,0.5,0.39576164,0.1825927
47162,0.5,0.695509,0.18254663
47163,0.5,0.2190833,0.04304713
47164,0.5,0.9007074,0.044037856
47165,0.5,0.030649133,0.04156771
47166,0.5,0.28834817,0.08049239
47167,0.5,0.14156395,0.32657978
47168,0.5,0.15989135,0.035123184
47169,0.5,0.21270421,0.057010315
47170,0.5,0.10996375,0.07886866
47171,0.5,0.42845285,0.18498726
47172,0.5,0.8841154,0.13826041
47173,0.5,0.30684814,0.21774502
47174,0.5,0.10457154,0.011038305
47175,0.5,0.064165436,0.05336527
47176,0.5,0.18305656,0.14987229
47177,0.5,0.08709427,0.010757518
47178,0.5,0.6720046,0.36854723
47179,0.5,0.6449143,0.042485323
47180,0.5,0.671534,0.57616854
47181,0.5,0.14347497,0.027423367
47182,0.5,0.1287927,0.009845328
47183,0.5,0.08560873,0.030955683
47184,0.5,0.3358859,0.07414243
47185,0.5,0.9430273,0.7890378
47186,0.5,0.9637823,0.37208068
47187,0.5,0.18666849,0.11674263
47188,0.5,0.63167167,0.07329039
47189,0.5,0.22766855,0.19826974
47190,0.5,0.88959765,0.021547565
47191,0.5,0.8356094,0.019075992
47192,0.5,0.2574569,0.15759331
47193,0.5,0.11782685,0.014823709
47194,0.5,0.7771288,0.24818243
47195,0.5,0.40218666,0.24919768
47196,0.5,0.8274336,0.1564573
47197,0.5,0.09282168,0.047631633
47198,0.5,0.90451396,0.5597716
47199,0.5,0.6516277,0.28452268
47200,0.5,0.07223427,0.040345114
47201,0.5,0.6985397,0.04641216
47202,0.5,0.61009973,0.4731863
47203,0.5,0.547047,0.26258498
47204,0.5,0.32627895,0.7265228
47205,0.5,0.08605956,0.035661206
47206,0.5,0.2909053,0.19621052
47207,0.5,0.9511999,0.8306903
47208,0.5,0.42841327,0.05277829
47209,0.5,0.8246366,0.81489855
47210,0.5,0.1740659,0.20893015
47211,0.5,0.7176667,0.14250185
47212,0.5,0.66441286,0.030316358
47213,0.5,0.17184238,0.042847052
47214,0.5,0.80561054,0.10300625
47215,0.5,0.88325226,0.45519507
47216,0.5,0.5235836,0.034717113
47217,0.5,0.79708564,0.2903948
47218,0.5,0.8227758,0.15710801
47219,0.5,0.053215075,0.019841194
47220,0.5,0.114494264,0.044265274
47221,0.5,0.8838994,0.16726726
47222,0.5,0.80623674,0.50655615
47223,0.5,0.88693815,0.7477245
47224,0.5,0.5824494,0.14376526
47225,0.5,0.6571045,0.21426696
47226,0.5,0.15895261,0.060218163
47227,0.5,0.14013109,0.08357511
47228,0.5,0.8435785,0.30513042
47229,0.5,0.14418063,0.028030798
47230,0.5,0.87788093,0.68325603
47231,0.5,0.7414286,0.66505504
47232,0.5,0.101854384,0.24639195
47233,0.5,0.50457704,0.16416726
47234,0.5,0.051170424,0.030009685
47235,0.5,0.099963866,0.0231175
47236,0.5,0.4737333,0.1452415
47237,0.5,0.39056668,0.078580335
47238,0.5,0.44681868,0.2647848
47239,0.5,0.94357675,0.2599415
47240,0.5,0.23310511,0.0811854
47241,0.5,0.78196496,0.62401545
47242,0.5,0.85873395,0.5135121
47243,0.5,0.07965237,0.10643029
47244,0.5,0.5187576,0.55492306
47245,0.5,0.24622817,0.5273908
47246,0.5,0.27330083,0.17002316
47247,0.5,0.04701799,0.016333286
47248,0.5,0.07200431,0.04315947
47249,0.5,0.17733695,0.048844274
47250,0.5,0.2841184,0.0267529
47251,0.5,0.6876094,0.08302864
47252,0.5,0.67160994,0.3890239
47253,0.5,0.8287282,0.18189248
47254,0.5,0.15450181,0.041031756
47255,0.5,0.8685998,0.3219418
47256,0.5,0.49975735,0.054837096
47257,0.5,0.3875116,0.026001098
47258,0.5,0.8673984,0.05829912
47259,0.5,0.13463038,0.05030199
47260,0.5,0.38881114,0.586915
47261,0.5,0.062439367,0.01160423
47262,0.5,0.2831392,0.13714494
47263,0.5,0.6285971,0.31415796
47264,0.5,0.56120545,0.10633407
47265,0.5,0.31755915,0.018597566
47266,0.5,0.68127936,0.027286753
47267,0.5,0.119575515,0.03440109
47268,0.5,0.19561283,0.2660499
47269,0.5,0.45370853,0.15990475
47270,0.5,0.057429206,0.020988809
47271,0.5,0.23604079,0.2084989
47272,0.5,0.6892947,0.084918775
47273,0.5,0.9024406,0.087928295
47274,0.5,0.7599763,0.034602188
47275,0.5,0.117062725,0.14080264
47276,0.5,0.7933498,0.79561436
47277,0.5,0.84766644,0.6472283
47278,0.5,0.0370471,0.016592719
47279,0.5,0.9086416,0.2625081
47280,0.5,0.067923695,0.009899653
47281,0.5,0.55788547,0.603775
47282,0.5,0.742699,0.36141804
47283,0.5,0.17577976,0.07711921
47284,0.5,0.06478421,0.014616219
47285,0.5,0.25789472,0.09103912
47286,0.5,0.7121734,0.0403051
47287,0.5,0.15122642,0.09839744
47288,0.5,0.88852906,0.72657627
47289,0.5,0.8855232,0.7845774
47290,0.5,0.9372835,0.8838014
47291,0.5,0.24795482,0.06649456
47292,0.5,0.8912069,0.28993863
47293,0.5,0.43002096,0.1360961
47294,0.5,0.27516243,0.07645007
47295,0.5,0.11995878,0.03249862
47296,0.5,0.87927085,0.02560012
47297,0.5,0.083305486,0.062233604
47298,0.5,0.76550686,0.09480114
47299,0.5,0.76373017,0.2953794
47300,0.5,0.28780887,0.04598712
47301,0.5,0.93273216,0.047131833
47302,0.5,0.3287179,0.03704733
47303,0.5,0.40158525,0.08746017
47304,0.5,0.9295459,0.659664
47305,0.5,0.24375205,0.074617475
47306,0.5,0.2263684,0.32192278
47307,0.5,0.3971952,0.52777016
47308,0.5,0.21635637,0.041754704
47309,0.5,0.15267615,0.11187078
47310,0.5,0.42325428,0.44323984
47311,0.5,0.12619995,0.02873351
47312,0.5,0.9433371,0.7276403
47313,0.5,0.05713689,0.009234185
47314,0.5,0.71846294,0.045532286
47315,0.5,0.45637286,0.303498
47316,0.5,0.08132175,0.10118596
47317,0.5,0.1899202,0.1232911
47318,0.5,0.20466377,0.056308627
47319,0.5,0.77808654,0.28484115
47320,0.5,0.9425256,0.06527176
47321,0.5,0.287152,0.084379874
47322,0.5,0.37272888,0.09354918
47323,0.5,0.18193412,0.057437737
47324,0.5,0.19184293,0.04391828
47325,0.5,0.03144771,0.007034211
47326,0.5,0.91628677,0.8468338
47327,0.5,0.071832255,0.031014223
47328,0.5,0.9675397,0.10276502
47329,0.5,0.760175,0.03587226
47330,0.5,0.41369355,0.5611963
47331,0.5,0.039319236,0.038284123
47332,0.5,0.91555923,0.13223767
47333,0.5,0.4584722,0.05071311
47334,0.5,0.064680584,0.05974736
47335,0.5,0.5928782,0.029372381
47336,0.5,0.6532327,0.43532705
47337,0.5,0.22499323,0.22709855
47338,0.5,0.8267053,0.7282024
47339,0.5,0.061709154,0.031174002
47340,0.5,0.6534709,0.5133813
47341,0.5,0.70440024,0.028773317
47342,0.5,0.9637313,0.8842629
47343,0.5,0.29118538,0.13668105
47344,0.5,0.36968955,0.16570213
47345,0.5,0.28575972,0.06739067
47346,0.5,0.69022334,0.3289623
47347,0.5,0.83546245,0.26985663
47348,0.5,0.27337632,0.17012307
47349,0.5,0.22410627,0.13649482
47350,0.5,0.68884957,0.039468843
47351,0.5,0.12044972,0.10166803
47352,0.5,0.19922796,0.038083266
47353,0.5,0.23179622,0.013652956
47354,0.5,0.8927364,0.6663658
47355,0.5,0.91542983,0.05666318
47356,0.5,0.86156493,0.47626078
47357,0.5,0.17665018,0.23457468
47358,0.5,0.6746755,0.36865926
47359,0.5,0.44476748,0.040504556
47360,0.5,0.74504113,0.035531044
47361,0.5,0.14325486,0.14877845
47362,0.5,0.123955,0.10777783
47363,0.5,0.65045625,0.20125018
47364,0.5,0.7152998,0.59644663
47365,0.5,0.8496113,0.051176697
47366,0.5,0.1360225,0.018303372
47367,0.5,0.77311635,0.7380103
47368,0.5,0.52347267,0.3840786
47369,0.5,0.10829281,0.028157135
47370,0.5,0.8316391,0.03732533
47371,0.5,0.12204416,0.031199642
47372,0.5,0.43924335,0.34049195
47373,0.5,0.8350679,0.65843415
47374,0.5,0.104316264,0.023764592
47375,0.5,0.71499157,0.029651014
47376,0.5,0.18491335,0.024783138
47377,0.5,0.12582147,0.084515184
47378,0.5,0.9668227,0.57024145
47379,0.5,0.65431273,0.46992832
47380,0.5,0.2721903,0.0240888
47381,0.5,0.36787978,0.054131467
47382,0.5,0.12419472,0.067682475
47383,0.5,0.4657283,0.7163137
47384,0.5,0.26604393,0.085402794
47385,0.5,0.088594735,0.014045528
47386,0.5,0.6744476,0.28772017
47387,0.5,0.90960556,0.05006371
47388,0.5,0.15370725,0.054309715
47389,0.5,0.7535569,0.039179083
47390,0.5,0.048126873,0.030463967
47391,0.5,0.9266655,0.6997719
47392,0.5,0.32209346,0.07587847
47393,0.5,0.3480948,0.22662006
47394,0.5,0.23791601,0.1412655
47395,0.5,0.5827882,0.66905993
47396,0.5,0.3579297,0.8165488
47397,0.5,0.673366,0.363365
47398,0.5,0.76004875,0.50469214
47399,0.5,0.8026727,0.09061544
47400,0.5,0.6522908,0.17328508
47401,0.5,0.031033529,0.01409522
47402,0.5,0.8917654,0.059325065
47403,0.5,0.3428251,0.050476074
47404,0.5,0.11758561,0.037224438
47405,0.5,0.20329283,0.042568367
47406,0.5,0.15571062,0.040400095
47407,0.5,0.6335981,0.59525186
47408,0.5,0.6071562,0.20087013
47409,0.5,0.85807824,0.79856336
47410,0.5,0.73829335,0.03708337
47411,0.5,0.4757883,0.056455772
47412,0.5,0.93011886,0.12560862
47413,0.5,0.08533472,0.009825368
47414,0.5,0.7083818,0.03751787
47415,0.5,0.9161724,0.5778508
47416,0.5,0.68507916,0.023954865
47417,0.5,0.26774392,0.12998311
47418,0.5,0.12477626,0.048133142
47419,0.5,0.9651127,0.92451376
47420,0.5,0.16079347,0.03103787
47421,0.5,0.19327009,0.022595545
47422,0.5,0.3095594,0.19569108
47423,0.5,0.53717494,0.8331465
47424,0.5,0.7830136,0.62776184
47425,0.5,0.11299113,0.19209446
47426,0.5,0.06133245,0.02260173
47427,0.5,0.63407636,0.6559204
47428,0.5,0.956885,0.90183717
47429,0.5,0.277864,0.07790985
47430,0.5,0.032390427,0.020007228
47431,0.5,0.063384145,0.073800504
47432,0.5,0.30164674,0.08638576
47433,0.5,0.90207624,0.63873816
47434,0.5,0.44797617,0.033073302
47435,0.5,0.15491268,0.0777908
47436,0.5,0.26604468,0.04106079
47437,0.5,0.7460629,0.5040543
47438,0.5,0.085149586,0.10016236
47439,0.5,0.93899524,0.024904268
47440,0.5,0.096992984,0.026878197
47441,0.5,0.19025,0.030938381
47442,0.5,0.93575495,0.104865275
47443,0.5,0.81105834,0.5942766
47444,0.5,0.08760187,0.026054682
47445,0.5,0.11781005,0.025314782
47446,0.5,0.03152176,0.009409024
47447,0.5,0.07244588,0.01222326
47448,0.5,0.08697878,0.045454666
47449,0.5,0.5154685,0.033483237
47450,0.5,0.91009444,0.04580213
47451,0.5,0.5781153,0.08309366
47452,0.5,0.73627603,0.16787863
47453,0.5,0.93834436,0.9070889
47454,0.5,0.8692894,0.10544528
47455,0.5,0.68985003,0.15254915
47456,0.5,0.8064846,0.1672877
47457,0.5,0.41676286,0.43715826
47458,0.5,0.144015,0.024946889
47459,0.5,0.80740166,0.87203467
47460,0.5,0.25653437,0.16624501
47461,0.5,0.84351337,0.5898042
47462,0.5,0.16536535,0.09934347
47463,0.5,0.38110656,0.11258627
47464,0.5,0.18715283,0.10239618
47465,0.5,0.61520725,0.31600603
47466,0.5,0.084207885,0.2100873
47467,0.5,0.45623437,0.75593
47468,0.5,0.64572746,0.56767434
47469,0.5,0.85524344,0.1178977
47470,0.5,0.39900106,0.109807655
47471,0.5,0.5437096,0.40306333
47472,0.5,0.6976298,0.21681432
47473,0.5,0.22688234,0.06202479
47474,0.5,0.640638,0.18767327
47475,0.5,0.028772123,0.016972726
47476,0.5,0.7899821,0.84936315
47477,0.5,0.6210393,0.40491673
47478,0.5,0.9479807,0.08816691
47479,0.5,0.20139454,0.15400192
47480,0.5,0.18155904,0.22479971
47481,0.5,0.07586796,0.01103399
47482,0.5,0.68662894,0.22349587
47483,0.5,0.83340937,0.6052672
47484,0.5,0.4953202,0.040160026
47485,0.5,0.40591183,0.093123384
47486,0.5,0.2691867,0.123492345
47487,0.5,0.934465,0.7523068
47488,0.5,0.3915908,0.26722148
47489,0.5,0.6470374,0.3028594
47490,0.5,0.05262718,0.010751536
47491,0.5,0.45682016,0.075915776
47492,0.5,0.98062634,0.8028789
47493,0.5,0.10291154,0.03253112
47494,0.5,0.86397755,0.24751471
47495,0.5,0.22031212,0.14355631
47496,0.5,0.066416286,0.022965362
47497,0.5,0.96003115,0.25475487
47498,0.5,0.12033325,0.10439431
47499,0.5,0.94427675,0.92809725
47500,0.5,0.370329,0.16468877
47501,0.5,0.35894635,0.09505707
47502,0.5,0.1326486,0.06808544
47503,0.5,0.37383524,0.05156131
47504,0.5,0.7207655,0.6768343
47505,0.5,0.30267292,0.2129482
47506,0.5,0.043570347,0.016844733
47507,0.5,0.07823537,0.041934125
47508,0.5,0.7665669,0.06248637
47509,0.5,0.16677679,0.059950393
47510,0.5,0.3287547,0.2131523
47511,0.5,0.7204654,0.20027545
47512,0.5,0.9258654,0.7053283
47513,0.5,0.11504196,0.036119476
47514,0.5,0.23167989,0.0922376
47515,0.5,0.40734607,0.10791597
47516,0.5,0.39524242,0.640404
47517,0.5,0.28947055,0.13008533
47518,0.5,0.36209416,0.29161108
47519,0.5,0.8191621,0.4064287
47520,0.5,0.6822047,0.1157673
47521,0.5,0.08582197,0.04494652
47522,0.5,0.4421729,0.2017517
47523,0.5,0.69572127,0.46518785
47524,0.5,0.5879313,0.5227546
47525,0.5,0.10790043,0.077482305
47526,0.5,0.38134646,0.060930215
47527,0.5,0.53676236,0.5126234
47528,0.5,0.8845349,0.02564074
47529,0.5,0.18067467,0.022605015
47530,0.5,0.65216094,0.15907677
47531,0.5,0.56570274,0.035730347
47532,0.5,0.18643558,0.035954487
47533,0.5,0.5535415,0.06573322
47534,0.5,0.51773524,0.02848466
47535,0.5,0.81466573,0.39542055
47536,0.5,0.32854584,0.3377992
47537,0.5,0.14289045,0.044758033
47538,0.5,0.28638345,0.5477341
47539,0.5,0.9565699,0.8611301
47540,0.5,0.47871175,0.020450082
47541,0.5,0.04153608,0.0169181
47542,0.5,0.894163,0.8046715
47543,0.5,0.15902983,0.024737537
47544,0.5,0.15085547,0.035004452
47545,0.5,0.82670116,0.6230682
47546,0.5,0.86684775,0.20090327
47547,0.5,0.6857298,0.4259387
47548,0.5,0.15273891,0.07201207
47549,0.5,0.11288375,0.06681549
47550,0.5,0.15739,0.11183842
47551,0.5,0.9597073,0.28699124
47552,0.5,0.67451996,0.23614044
47553,0.5,0.15182157,0.10948447
47554,0.5,0.5412303,0.85876805
47555,0.5,0.109363794,0.0517743
47556,0.5,0.35056487,0.052442178
47557,0.5,0.9541072,0.032610144
47558,0.5,0.82874376,0.727577
47559,0.5,0.9701468,0.93220925
47560,0.5,0.8339731,0.5616789
47561,0.5,0.68671316,0.06386912
47562,0.5,0.24123302,0.09134594
47563,0.5,0.081439815,0.01604893
47564,0.5,0.15759411,0.027003262
47565,0.5,0.6625474,0.10400549
47566,0.5,0.7904228,0.7916752
47567,0.5,0.45932418,0.027029715
47568,0.5,0.1268913,0.017731888
47569,0.5,0.066378705,0.14318623
47570,0.5,0.11080103,0.022487693
47571,0.5,0.7890927,0.35101053
47572,0.5,0.7898915,0.842485
47573,0.5,0.7391615,0.34547672
47574,0.5,0.55957246,0.61624914
47575,0.5,0.6005972,0.084475055
47576,0.5,0.26362875,0.17922238
47577,0.5,0.93894815,0.033626914
47578,0.5,0.11308275,0.0809495
47579,0.5,0.7012466,0.20643474
47580,0.5,0.22189431,0.066074714
47581,0.5,0.21612509,0.04838222
47582,0.5,0.6066309,0.077241644
47583,0.5,0.116165526,0.0381522
47584,0.5,0.6903652,0.44031966
47585,0.5,0.8956069,0.024559908
47586,0.5,0.80699563,0.4845936
47587,0.5,0.93974096,0.9020453
47588,0.5,0.43699998,0.10446298
47589,0.5,0.6913134,0.3079316
47590,0.5,0.7420013,0.086387716
47591,0.5,0.12975574,0.079294875
47592,0.5,0.06147172,0.017675998
47593,0.5,0.105655305,0.034956083
47594,0.5,0.24703619,0.033663865
47595,0.5,0.22523525,0.05091639
47596,0.5,0.67704695,0.17710403
47597,0.5,0.2881181,0.15736315
47598,0.5,0.67384934,0.021379061
47599,0.5,0.1019608,0.09861505
47600,0.5,0.3500373,0.120506875
47601,0.5,0.3474414,0.04758879
47602,0.5,0.13097233,0.049412727
47603,0.5,0.23918745,0.08140706
47604,0.5,0.73740494,0.025507879
47605,0.5,0.05675008,0.020712465
47606,0.5,0.44623,0.31317505
47607,0.5,0.04511635,0.012102831
47608,0.5,0.78199255,0.7142565
47609,0.5,0.3431137,0.060102053
47610,0.5,0.12060785,0.08917225
47611,0.5,0.7244458,0.034595046
47612,0.5,0.21462277,0.045790274
47613,0.5,0.6101442,0.8764729
47614,0.5,0.17556357,0.13537988
47615,0.5,0.93469083,0.40574083
47616,0.5,0.89947385,0.031557985
47617,0.5,0.4045776,0.20906864
47618,0.5,0.8036767,0.05894491
47619,0.5,0.24600606,0.08108437
47620,0.5,0.3059302,0.08943066
47621,0.5,0.3231474,0.19463094
47622,0.5,0.109572254,0.22327238
47623,0.5,0.9550645,0.055866737
47624,0.5,0.14481148,0.06172791
47625,0.5,0.035133176,0.01154765
47626,0.5,0.16312468,0.02004596
47627,0.5,0.7289244,0.29884923
47628,0.5,0.50812376,0.07271923
47629,0.5,0.93264705,0.17397714
47630,0.5,0.15794496,0.046293944
47631,0.5,0.08807342,0.028450634
47632,0.5,0.90185785,0.5271228
47633,0.5,0.1871869,0.035890676
47634,0.5,0.9064766,0.07506014
47635,0.5,0.09763694,0.038758866
47636,0.5,0.8077492,0.7805758
47637,0.5,0.4924196,0.07169153
47638,0.5,0.23851676,0.23695573
47639,0.5,0.22443251,0.09436497
47640,0.5,0.6224807,0.35345373
47641,0.5,0.43861562,0.063328385
47642,0.5,0.38368976,0.016594913
47643,0.5,0.7057609,0.610906
47644,0.5,0.41791013,0.063837804
47645,0.5,0.8280882,0.3625433
47646,0.5,0.7803859,0.15619142
47647,0.5,0.55387956,0.051642653
47648,0.5,0.68963003,0.021732524
47649,0.5,0.37413478,0.27824223
47650,0.5,0.9297371,0.74366075
47651,0.5,0.08861832,0.03450077
47652,0.5,0.54502785,0.08189354
47653,0.5,0.89111793,0.6972128
47654,0.5,0.23820956,0.10460556
47655,0.5,0.23798442,0.035105642
47656,0.5,0.5375783,0.091651775
47657,0.5,0.5368135,0.051614422
47658,0.5,0.86309373,0.7356229
47659,0.5,0.9436951,0.086862974
47660,0.5,0.44460532,0.10181823
47661,0.5,0.5997813,0.3041517
47662,0.5,0.07070075,0.020251986
47663,0.5,0.81686556,0.029083783
47664,0.5,0.09163166,0.031910446
47665,0.5,0.06939396,0.07169392
47666,0.5,0.8867172,0.55940175
47667,0.5,0.39313486,0.066441834
47668,0.5,0.8576095,0.72694474
47669,0.5,0.7892826,0.29385298
47670,0.5,0.9079271,0.53050107
47671,0.5,0.6867453,0.09612061
47672,0.5,0.15107234,0.04703225
47673,0.5,0.17856821,0.06566751
47674,0.5,0.7694718,0.2988829
47675,0.5,0.72787404,0.1446313
47676,0.5,0.6438006,0.33268923
47677,0.5,0.34999913,0.08402868
47678,0.5,0.1893996,0.025146034
47679,0.5,0.64970076,0.1485395
47680,0.5,0.55196446,0.44282174
47681,0.5,0.709743,0.04127259
47682,0.5,0.9208308,0.8585561
47683,0.5,0.054324716,0.0154314255
47684,0.5,0.562675,0.28307757
47685,0.5,0.73013544,0.033067297
47686,0.5,0.06516632,0.036658823
47687,0.5,0.43962657,0.25258046
47688,0.5,0.9171784,0.85941094
47689,0.5,0.053792085,0.027985532
47690,0.5,0.08643727,0.008132521
47691,0.5,0.25954163,0.174763
47692,0.5,0.87622064,0.05078939
47693,0.5,0.8686791,0.15845026
47694,0.5,0.21651016,0.12902784
47695,0.5,0.8931586,0.11842418
47696,0.5,0.15715379,0.04368643
47697,0.5,0.061311428,0.013741571
47698,0.5,0.052457254,0.029336879
47699,0.5,0.6818517,0.55832213
47700,0.5,0.17299302,0.19906107
47701,0.5,0.62822706,0.017039223
47702,0.5,0.20412168,0.07570077
47703,0.5,0.13709879,0.023513619
47704,0.5,0.13154529,0.022077538
47705,0.5,0.9532739,0.04885894
47706,0.5,0.39291382,0.1604886
47707,0.5,0.26012442,0.1593211
47708,0.5,0.12975903,0.03404274
47709,0.5,0.8538992,0.11386687
47710,0.5,0.42488155,0.079316705
47711,0.5,0.16719797,0.050841287
47712,0.5,0.5837332,0.2909377
47713,0.5,0.7001118,0.37181997
47714,0.5,0.81555057,0.52902883
47715,0.5,0.9366693,0.03435794
47716,0.5,0.34324256,0.073669456
47717,0.5,0.8716568,0.12460882
47718,0.5,0.586711,0.4773822
47719,0.5,0.38092354,0.056653276
47720,0.5,0.95086443,0.20580336
47721,0.5,0.57241213,0.49647498
47722,0.5,0.8441394,0.50093865
47723,0.5,0.3814605,0.09983292
47724,0.5,0.52886075,0.38481987
47725,0.5,0.3259094,0.4116271
47726,0.5,0.12274633,0.03142185
47727,0.5,0.728467,0.11024637
47728,0.5,0.39155027,0.026941927
47729,0.5,0.85647726,0.6724362
47730,0.5,0.27184972,0.03400958
47731,0.5,0.16436188,0.015220393
47732,0.5,0.40935507,0.4699009
47733,0.5,0.6235155,0.53315216
47734,0.5,0.274897,0.28663486
47735,0.5,0.38901252,0.059917875
47736,0.5,0.13412784,0.026722103
47737,0.5,0.16236025,0.039642062
47738,0.5,0.109826505,0.042492557
47739,0.5,0.7511595,0.6747254
47740,0.5,0.11132668,0.058128342
47741,0.5,0.8153251,0.4869195
47742,0.5,0.612884,0.066744246
47743,0.5,0.19741872,0.104703195
47744,0.5,0.16836001,0.51118094
47745,0.5,0.67929435,0.23820819
47746,0.5,0.5074981,0.22155936
47747,0.5,0.9228284,0.78035206
47748,0.5,0.96068335,0.91814923
47749,0.5,0.20660241,0.026583804
47750,0.5,0.17817532,0.37302083
47751,0.5,0.96430516,0.9212985
47752,0.5,0.8830463,0.326477
47753,0.5,0.14059667,0.059889156
47754,0.5,0.7812259,0.17792453
47755,0.5,0.9451628,0.15531634
47756,0.5,0.7994872,0.27384636
47757,0.5,0.90062255,0.08303522
47758,0.5,0.83119553,0.57485396
47759,0.5,0.21880908,0.13763306
47760,0.5,0.18268842,0.062180404
47761,0.5,0.91681623,0.25984028
47762,0.5,0.10142282,0.0821806
47763,0.5,0.86684424,0.11571528
47764,0.5,0.12828839,0.023288475
47765,0.5,0.6451581,0.05266517
47766,0.5,0.20081554,0.3670364
47767,0.5,0.63303167,0.022014167
47768,0.5,0.34356594,0.17424007
47769,0.5,0.6050848,0.2880211
47770,0.5,0.9115328,0.3443716
47771,0.5,0.07711071,0.051508933
47772,0.5,0.5583699,0.029938705
47773,0.5,0.2432029,0.015050524
47774,0.5,0.0964581,0.013726457
47775,0.5,0.1432481,0.02928956
47776,0.5,0.8036309,0.6138546
47777,0.5,0.09904145,0.089908116
47778,0.5,0.23949467,0.036061775
47779,0.5,0.27140433,0.037689853
47780,0.5,0.7098977,0.6066076
47781,0.5,0.10833461,0.08512897
47782,0.5,0.0904194,0.06067248
47783,0.5,0.50880873,0.46867618
47784,0.5,0.19274913,0.09892907
47785,0.5,0.26016036,0.13727058
47786,0.5,0.20614137,0.36569908
47787,0.5,0.18069805,0.04558812
47788,0.5,0.60340315,0.052566458
47789,0.5,0.8919672,0.28720492
47790,0.5,0.9657538,0.09317742
47791,0.5,0.4872558,0.35578296
47792,0.5,0.062211864,0.019775156
47793,0.5,0.5982426,0.021819511
47794,0.5,0.09809257,0.051454272
47795,0.5,0.6911981,0.02115792
47796,0.5,0.44439527,0.052286413
47797,0.5,0.86661947,0.07669319
47798,0.5,0.037999447,0.15597138
47799,0.5,0.22025123,0.12435094
47800,0.5,0.62334836,0.04051266
